id,modelVersion,parent,groupId,artifactId,version,name,url,releaseDate,organization,dependenciesAmount,repositoriesAmount,mavenErrorMessage,
org.jboss.logmanager:jboss-logmanager:jar:2.1.18.Final,4.0.0,org.jboss:jboss-parent:pom:34,org.jboss.logmanager,jboss-logmanager,2.1.18.Final,JBoss Log Manager,null,53048-01-07 09:30:00 UTC,,9,0,
[inherited]:logback-core:jar:[inherited],4.0.0,ch.qos.logback:logback-parent:pom:1.2.8,null,logback-core,null,Logback Core Module,null,53923-02-24 07:00:00 UTC,,6,0,
org.scala-lang:scala-reflect:jar:2.12.0,4.0.0,,org.scala-lang,scala-reflect,2.12.0,Scala Compiler,http://www.scala-lang.org/,48796-04-26 16:16:40 UTC,LAMP/EPFL,1,0,
org.powermock:powermock-module-junit4:jar:2.0.7,4.0.0,,org.powermock,powermock-module-junit4,2.0.7,PowerMock,http://www.powermock.org,52215-01-17 01:23:20 UTC,,3,0,
[inherited]:curator-test:jar:2.7.1,4.0.0,org.apache.curator:apache-curator:pom:2.7.1,null,curator-test,2.7.1,Curator Testing,null,47004-08-21 12:10:00 UTC,,3,0,
org.junit.jupiter:junit-jupiter-api:jar:5.4.0,4.0.0,,org.junit.jupiter,junit-jupiter-api,5.4.0,JUnit Jupiter API,https://junit.org/junit5/,51073-12-06 21:43:20 UTC,,3,0,
org.junit.platform:junit-platform-commons:jar:1.4.0,4.0.0,,org.junit.platform,junit-platform-commons,1.4.0,JUnit Platform Commons,https://junit.org/junit5/,51073-12-07 08:50:00 UTC,,1,0,
com.fasterxml.jackson.core:jackson-databind:bundle:2.11.3,4.0.0,com.fasterxml.jackson:jackson-base:pom:2.11.3,com.fasterxml.jackson.core,jackson-databind,2.11.3,jackson-databind,http://github.com/FasterXML/jackson,52722-06-06 19:40:00 UTC,,6,1,
org.junit.jupiter:junit-jupiter-params:jar:5.3.0,4.0.0,,org.junit.jupiter,junit-jupiter-params,5.3.0,JUnit Jupiter Params,http://junit.org/junit5/,50643-12-26 14:13:20 UTC,,2,0,
[inherited]:aether-spi:jar:[inherited],4.0.0,org.eclipse.aether:aether:pom:1.0.0.v20140518,null,aether-spi,null,Aether SPI,null,46348-01-17 14:46:40 UTC,,3,0,
[inherited]:gson:jar:[inherited],4.0.0,com.google.code.gson:gson-parent:pom:2.6.2,null,gson,null,Gson,null,48125-12-04 13:36:40 UTC,,1,0,
org.junit.jupiter:junit-jupiter-params:jar:5.6.0,4.0.0,,org.junit.jupiter,junit-jupiter-params,5.6.0,JUnit Jupiter Params,https://junit.org/junit5/,52023-12-20 14:20:00 UTC,,2,0,
com.fasterxml.jackson.core:jackson-annotations:bundle:2.14.2,4.0.0,com.fasterxml.jackson:jackson-parent:pom:2.14,com.fasterxml.jackson.core,jackson-annotations,2.14.2,Jackson-annotations,https://github.com/FasterXML/jackson,55047-01-19 01:46:40 UTC,,1,1,
[inherited]:commons-csv:jar:1.9.0,4.0.0,org.apache.commons:commons-parent:pom:52,null,commons-csv,1.9.0,Apache Commons CSV,https://commons.apache.org/proper/commons-csv/,53532-01-22 01:30:00 UTC,,6,0,
org.junit.vintage:junit-vintage-engine:jar:5.9.0,4.0.0,,org.junit.vintage,junit-vintage-engine,5.9.0,JUnit Vintage Engine,https://junit.org/junit5/,54537-04-06 04:23:20 UTC,,3,0,
org.apache.tapestry:tapestry-json:jar:5.4.3,4.0.0,,org.apache.tapestry,tapestry-json,5.4.3,null,null,49271-11-12 16:00:00 UTC,,2,0,
org.checkerframework:checker-compat-qual:jar:2.0.0,4.0.0,,org.checkerframework,checker-compat-qual,2.0.0,Checker Qual,http://checkerframework.org,48306-08-23 06:06:40 UTC,,0,0,
[inherited]:plexus-interpolation:bundle:1.25,4.0.0,org.codehaus.plexus:plexus:pom:5.1,null,plexus-interpolation,1.25,Plexus Interpolation API,null,50386-07-09 18:36:40 UTC,,0,0,
org.powermock:powermock-api-support:jar:1.5.2,4.0.0,org.powermock:powermock-api:pom:1.5.2,org.powermock,powermock-api-support,1.5.2,powermock-api-support,null,45851-07-21 01:43:20 UTC,,3,0,
com.fasterxml.jackson.core:jackson-annotations:bundle:2.8.0,4.0.0,com.fasterxml.jackson:jackson-parent:pom:2.8,com.fasterxml.jackson.core,jackson-annotations,2.8.0,Jackson-annotations,http://github.com/FasterXML/jackson,48476-09-11 19:46:40 UTC,,1,0,
org.beanshell:bsh:jar:2.0b5,4.0.0,,org.beanshell,bsh,2.0b5,BeanShell,http://www.beanshell.org/,44175-12-01 08:26:40 UTC,,0,0,
[inherited]:guava:bundle:[inherited],4.0.0,com.google.guava:guava-parent:pom:30.1.1-jre,null,guava,null,Guava: Google Core Libraries for Java,null,53184-05-04 18:50:00 UTC,,6,0,
[inherited]:jetty-perf-helper:jar:1.0.5,4.0.0,org.eclipse.jetty.toolchain:jetty-toolchain:pom:1.4,null,jetty-perf-helper,1.0.5,Jetty Toolchain :: Performance Helper,null,46944-08-20 05:13:20 UTC,,1,0,
org.xerial.snappy:snappy-java:jar:1.1.7.1,4.0.0,,org.xerial.snappy,snappy-java,1.1.7.1,snappy-java,https://github.com/xerial/snappy-java,49904-10-21 06:43:20 UTC,xerial.org,9,0,
[inherited]:httpclient:jar:[inherited],4.0.0,org.apache.httpcomponents:httpcomponents-client:pom:4.5.5,null,httpclient,null,Apache HttpClient,http://hc.apache.org/httpcomponents-client,50018-11-20 21:40:00 UTC,,5,0,
[inherited]:maven-model:jar:[inherited],4.0.0,org.apache.maven:maven:pom:3.6.0,null,maven-model,null,Maven Model,null,50783-07-15 07:00:00 UTC,,1,0,
com.fasterxml.jackson.core:jackson-databind:bundle:2.13.4,4.0.0,com.fasterxml.jackson:jackson-base:pom:2.13.4,com.fasterxml.jackson.core,jackson-databind,2.13.4,jackson-databind,http://github.com/FasterXML/jackson,54644-05-26 10:56:40 UTC,,6,1,
[inherited]:powermock-module-junit4:jar:[inherited],4.0.0,org.powermock:powermock-modules:pom:1.6.4,null,powermock-module-junit4,null,${project.artifactId},http://www.powermock.org,47912-11-09 07:10:00 UTC,,4,0,
org.junit-pioneer:junit-pioneer:jar:0.3.0,4.0.0,,org.junit-pioneer,junit-pioneer,0.3.0,junit-pioneer,https://github.com/junit-pioneer/junit-pioneer,50804-03-22 06:03:20 UTC,,1,0,
com.jayway.jsonpath:json-path:jar:2.1.0,4.0.0,,com.jayway.jsonpath,json-path,2.1.0,Json Path,https://github.com/jayway/JsonPath,47861-10-15 01:00:00 UTC,,5,0,
org.junit.jupiter:junit-jupiter-params:jar:5.4.2,4.0.0,,org.junit.jupiter,junit-jupiter-params,5.4.2,JUnit Jupiter Params,https://junit.org/junit5/,51235-02-27 09:16:40 UTC,,2,0,
[inherited]:commons-compress:jar:1.21,4.0.0,org.apache.commons:commons-parent:pom:52,null,commons-compress,1.21,Apache Commons Compress,https://commons.apache.org/proper/commons-compress/,53491-02-27 13:13:20 UTC,,16,0,
[inherited]:byte-buddy-agent:jar:[inherited],4.0.0,net.bytebuddy:byte-buddy-parent:pom:1.8.13,null,byte-buddy-agent,null,Byte Buddy Java agent,null,50479-11-25 17:33:20 UTC,,3,0,
[inherited]:sshd-scp:jar:[inherited],4.0.0,org.apache.sshd:sshd:pom:2.1.0,null,sshd-scp,null,Apache Mina SSHD :: SCP,null,50680-12-28 08:10:00 UTC,,10,0,
[inherited]:jetty-server:jar:[inherited],4.0.0,org.eclipse.jetty:jetty-project:pom:8.1.15.v20140411,null,jetty-server,null,Jetty :: Server Core,http://www.eclipse.org/jetty,46246-10-06 04:26:40 UTC,,6,0,
[inherited]:jetty-security:jar:[inherited],4.0.0,org.eclipse.jetty:jetty-project:pom:8.1.15.v20140411,null,jetty-security,null,Jetty :: Security,http://www.eclipse.org/jetty,46246-10-06 12:30:00 UTC,,2,0,
org.reactivestreams:reactive-streams-examples:jar:1.0.2,4.0.0,,org.reactivestreams,reactive-streams-examples,1.0.2,reactive-streams,http://www.reactive-streams.org/,49934-12-14 10:13:20 UTC,,2,0,
com.beust:jcommander:jar:1.64,4.0.0,,com.beust,jcommander,1.64,jcommander,http://jcommander.org,49141-05-06 07:53:20 UTC,,1,0,
[inherited]:guava:bundle:[inherited],4.0.0,com.google.guava:guava-parent:pom:24.0-jre,null,guava,null,Guava: Google Core Libraries for Java,null,50058-03-12 01:10:00 UTC,,5,0,
com.fasterxml.jackson.core:jackson-databind:bundle:2.12.4,4.0.0,com.fasterxml.jackson:jackson-base:pom:2.12.4,com.fasterxml.jackson.core,jackson-databind,2.12.4,jackson-databind,http://github.com/FasterXML/jackson,53483-04-09 00:16:40 UTC,,6,1,
[inherited]:sshd-core:jar:[inherited],4.0.0,org.apache.sshd:sshd:pom:2.7.0,null,sshd-core,null,Apache Mina SSHD :: Core,null,53329-04-04 21:20:00 UTC,,12,0,
[inherited]:flexmark-ext-admonition:jar:[inherited],4.0.0,com.vladsch.flexmark:flexmark-java:pom:0.62.2,null,flexmark-ext-admonition,null,flexmark-java extension for admonition syntax,null,52398-03-24 23:13:20 UTC,,5,0,
[inherited]:flexmark-ext-emoji:jar:[inherited],4.0.0,com.vladsch.flexmark:flexmark-java:pom:0.62.2,null,flexmark-ext-emoji,null,flexmark-java extension for emoji shortcuts,null,52398-03-24 16:00:00 UTC,,5,0,
[inherited]:flexmark-all:jar:[inherited],4.0.0,com.vladsch.flexmark:flexmark-java:pom:0.62.2,null,flexmark-all,null,flexmark-all,null,52398-03-24 23:46:40 UTC,,46,0,
[inherited]:openhtmltopdf-rtl-support:jar:[inherited],4.0.0,com.openhtmltopdf:openhtmltopdf-parent:pom:1.0.0,null,openhtmltopdf-rtl-support,null,Openhtmltopdf RTL Support,null,51526-10-17 12:56:40 UTC,,2,0,
[inherited]:powermock-module-junit4-common:jar:[inherited],4.0.0,org.powermock:powermock-modules:pom:1.6.2,null,powermock-module-junit4-common,null,${project.artifactId},null,47173-12-25 17:30:00 UTC,,3,0,
jline:jline:jar:2.14.1,4.0.0,org.sonatype.oss:oss-parent:pom:9,jline,jline,2.14.1,JLine,null,48174-03-02 12:46:40 UTC,,4,0,
[inherited]:slf4j-api:jar:[inherited],4.0.0,org.slf4j:slf4j-parent:pom:1.7.26,null,slf4j-api,null,SLF4J API Module,http://www.slf4j.org,51104-05-25 10:56:40 UTC,,0,0,
org.ops4j.pax.swissbox:pax-swissbox-core:bundle:[inherited],4.0.0,org.ops4j.pax:swissbox:pom:1.8.2,org.ops4j.pax.swissbox,pax-swissbox-core,null,OPS4J Pax Swissbox :: OSGi Core,null,47661-10-12 16:06:40 UTC,,2,0,
org.powermock:powermock-api-mockito-common:jar:1.7.3,4.0.0,,org.powermock,powermock-api-mockito-common,1.7.3,PowerMock,http://www.powermock.org,49680-02-10 23:03:20 UTC,,5,0,
org.powermock:powermock-api-support:jar:1.7.3,4.0.0,,org.powermock,powermock-api-support,1.7.3,PowerMock,http://www.powermock.org,49680-02-10 23:53:20 UTC,,2,0,
org.ops4j.pax.exam:pax-exam-link-mvn:jar:[inherited],4.0.0,org.ops4j.pax:exam:pom:4.11.0,org.ops4j.pax.exam,pax-exam-link-mvn,null,OPS4J Pax Exam Links for Maven,null,49342-11-21 21:10:00 UTC,,3,0,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],4.0.0,org.ops4j.pax:url:pom:2.4.5,org.ops4j.pax.url,pax-url-aether,null,OPS4J Pax Url - aether:,null,47946-07-06 19:10:00 UTC,,29,0,
org.ops4j.pax.exam:pax-exam-junit4:jar:[inherited],4.0.0,org.ops4j.pax:exam:pom:4.11.0,org.ops4j.pax.exam,pax-exam-junit4,null,OPS4J Pax Exam Driver JUnit4,null,49342-11-21 01:43:20 UTC,,4,0,
[inherited]:mavibot:bundle:[inherited],4.0.0,org.apache.directory.mavibot:mavibot-parent:pom:1.0.0-M8,null,mavibot,null,ApacheDS MVCC BTree implementation,null,47573-10-09 20:16:40 UTC,,5,0,
com.github.marschall:zipfilesystem-standalone:jar:1.0.1,4.0.0,,com.github.marschall,zipfilesystem-standalone,1.0.1,Zip File System Standalone,https://github.com/marschall/zipfilesystem-standalone,45949-11-22 11:56:40 UTC,,0,0,
org.springframework:spring-beans:jar:5.1.5.RELEASE,4.0.0,,org.springframework,spring-beans,5.1.5.RELEASE,Spring Beans,https://github.com/spring-projects/spring-framework,51088-10-15 13:10:00 UTC,Spring IO,6,0,
org.springframework:spring-core:jar:5.1.5.RELEASE,4.0.0,,org.springframework,spring-core,5.1.5.RELEASE,Spring Core,https://github.com/spring-projects/spring-framework,51088-10-15 04:50:00 UTC,Spring IO,10,0,
net.i2p.crypto:eddsa:bundle:0.3.0,4.0.0,,net.i2p.crypto,eddsa,0.3.0,EdDSA-Java,https://github.com/str4d/ed25519-java,50312-12-07 11:53:20 UTC,,2,0,
net.java.dev.msv:msv-rngconverter:jar:[inherited],4.0.0,net.java.dev.msv:msv:pom:2013.6.1,net.java.dev.msv,msv-rngconverter,null,MSV RNG Converter,null,45410-08-06 02:06:40 UTC,,7,0,
com.fasterxml.jackson.core:jackson-core:bundle:2.12.3,4.0.0,com.fasterxml.jackson:jackson-base:pom:2.12.3,com.fasterxml.jackson.core,jackson-core,2.12.3,Jackson-core,https://github.com/FasterXML/jackson-core,53250-04-04 08:43:20 UTC,,0,1,
[inherited]:jmock:jar:[inherited],4.0.0,org.jmock:jmock-parent:pom:2.8.3,null,jmock,null,jMock 2 Core,null,49424-10-14 13:10:00 UTC,,6,0,
org.scala-lang:scala-compiler:jar:2.12.4,4.0.0,,org.scala-lang,scala-compiler,2.12.4,Scala Compiler,http://www.scala-lang.org/,49747-05-13 12:26:40 UTC,LAMP/EPFL,4,0,
[inherited]:cglib-nodep:jar:[inherited],4.0.0,cglib:cglib-parent:pom:3.2.5,null,cglib-nodep,null,null,null,49149-02-04 16:23:20 UTC,,1,0,
org.bouncycastle:bcpkix-jdk15on:jar:1.59,4.0.0,,org.bouncycastle,bcpkix-jdk15on,1.59,Bouncy Castle PKIX, CMS, EAC, TSP, PKCS, OCSP, CMP, and CRMF APIs,http://www.bouncycastle.org/java.html,49979-08-16 05:23:20 UTC,,1,0,
io.perfmark:perfmark-api:jar:0.19.0,4.0.0,,io.perfmark,perfmark-api,0.19.0,perfmark:perfmark-api,https://github.com/perfmark/perfmark,51775-10-17 02:50:00 UTC,,2,0,
io.grpc:grpc-context:jar:1.27.2,4.0.0,,io.grpc,grpc-context,1.27.2,io.grpc:grpc-context,https://github.com/grpc/grpc-java,52123-03-15 13:03:20 UTC,,0,0,
[inherited]:jetty-servlet:jar:[inherited],4.0.0,org.eclipse.jetty:jetty-project:pom:7.3.1.v20110307,null,jetty-servlet,null,Jetty :: Servlet Handling,null,43149-01-08 07:10:00 UTC,,4,0,
[inherited]:byte-buddy:jar:[inherited],4.0.0,net.bytebuddy:byte-buddy-parent:pom:1.10.22,null,byte-buddy,null,Byte Buddy (without dependencies),null,53156-12-16 10:53:20 UTC,,1,0,
[inherited]:slf4j-api:jar:[inherited],4.0.0,org.slf4j:slf4j-parent:pom:1.7.19,null,slf4j-api,null,SLF4J API Module,http://www.slf4j.org,48171-11-26 14:56:40 UTC,,0,0,
org.jetbrains.kotlin:kotlin-stdlib-jdk7:jar:1.6.0,4.0.0,,org.jetbrains.kotlin,kotlin-stdlib-jdk7,1.6.0,Kotlin Stdlib Jdk7,https://kotlinlang.org/,53837-12-07 11:03:20 UTC,,1,0,
[inherited]:guava-testlib:jar:[inherited],4.0.0,com.google.guava:guava-parent:pom:28.1-android,null,guava-testlib,null,Guava Testing Library,null,51627-01-19 05:16:40 UTC,,7,0,
org.checkerframework:checker-qual:jar:3.8.0,4.0.0,,org.checkerframework,checker-qual,3.8.0,Checker Qual,https://checkerframework.org,52889-05-14 22:00:00 UTC,,0,0,
[inherited]:byte-buddy-agent:jar:[inherited],4.0.0,net.bytebuddy:byte-buddy-parent:pom:1.6.14,null,byte-buddy-agent,null,Byte Buddy Java agent,null,49288-09-01 04:33:20 UTC,,3,0,
org.aspectj:aspectjweaver:jar:1.6.1,4.0.0,,org.aspectj,aspectjweaver,1.6.1,AspectJ weaver,http://www.aspectj.org,42847-10-14 14:16:40 UTC,,0,0,
com.github.luben:zstd-jni:jar:1.5.0-2,4.0.0,,com.github.luben,zstd-jni,1.5.0-2,zstd-jni,https://github.com/luben/zstd-jni,53409-06-09 05:13:20 UTC,com.github.luben,2,0,
[inherited]:org.apache.felix.framework:bundle:7.0.0,4.0.0,org.apache.felix:felix-parent:pom:6,null,org.apache.felix.framework,7.0.0,Apache Felix Framework,null,52944-03-03 16:53:20 UTC,,7,0,
com.puppycrawl.tools:checkstyle:jar:8.29,4.0.0,org.sonatype.oss:oss-parent:pom:9,com.puppycrawl.tools,checkstyle,8.29,checkstyle,https://checkstyle.org/,52040-03-12 19:40:00 UTC,,21,0,
commons-beanutils:commons-beanutils:jar:1.9.4,4.0.0,org.apache.commons:commons-parent:pom:47,commons-beanutils,commons-beanutils,1.9.4,Apache Commons BeanUtils,https://commons.apache.org/proper/commons-beanutils/,51542-05-08 09:23:20 UTC,,4,0,
info.picocli:picocli:jar:4.1.4,4.0.0,,info.picocli,picocli,4.1.4,picocli - a mighty tiny Command Line Interface,http://picocli.info,51942-03-25 22:06:40 UTC,,0,0,
[inherited]:byte-buddy:jar:[inherited],4.0.0,net.bytebuddy:byte-buddy-parent:pom:1.8.5,null,byte-buddy,null,Byte Buddy (without dependencies),null,50258-01-10 20:23:20 UTC,,1,0,
org.eclipse.jetty:jetty-quickstart:jar:[inherited],4.0.0,org.eclipse.jetty:jetty-project:pom:9.2.24.v20180105,org.eclipse.jetty,jetty-quickstart,null,Jetty :: Quick Start,http://www.eclipse.org/jetty,49983-11-08 13:10:00 UTC,,12,0,
[inherited]:roaster-jdt:jar:[inherited],4.0.0,org.jboss.forge.roaster:roaster-parent:pom:2.19.2.Final,null,roaster-jdt,null,Forge Roaster - JDT Implementation,null,48828-04-16 10:56:40 UTC,,2,0,
org.parboiled:parboiled-java:jar:1.1.7,4.0.0,,org.parboiled,parboiled-java,1.1.7,parboiled-java,http://parboiled.org,47078-11-12 20:56:40 UTC,org.parboiled,7,0,
org.pegdown:pegdown:jar:1.6.0,4.0.0,,org.pegdown,pegdown,1.6.0,pegdown,http://pegdown.org,47683-03-28 12:00:00 UTC,org.pegdown,3,0,
[inherited]:byte-buddy:jar:[inherited],4.0.0,net.bytebuddy:byte-buddy-parent:pom:1.11.0,null,byte-buddy,null,Byte Buddy (without dependencies),null,53267-04-25 02:53:20 UTC,,1,0,
com.ning:compress-lzf:bundle:1.0.3,4.0.0,org.sonatype.oss:oss-parent:pom:7,com.ning,compress-lzf,1.0.3,Compress-LZF,http://github.com/ning/compress,46592-12-04 12:03:20 UTC,,1,0,
org.json:json:bundle:20180813,4.0.0,org.sonatype.oss:oss-parent:pom:9,org.json,json,20180813,JSON in Java,https://github.com/douglascrockford/JSON-java,50588-01-05 17:20:00 UTC,,3,0,
org.seleniumhq.selenium:selenium-ie-driver:jar:3.141.59,4.0.0,,org.seleniumhq.selenium,selenium-ie-driver,3.141.59,selenium-ie-driver,http://www.seleniumhq.org/,50839-11-09 04:56:40 UTC,,7,0,
org.xmlunit:xmlunit-matchers:jar:[inherited],4.0.0,org.xmlunit:xmlunit-parent:pom:2.6.2,org.xmlunit,xmlunit-matchers,null,org.xmlunit:xmlunit-matchers,https://www.xmlunit.org/,50624-07-13 18:40:00 UTC,,6,0,
org.seleniumhq.selenium:selenium-support:jar:3.141.59,4.0.0,,org.seleniumhq.selenium,selenium-support,3.141.59,selenium-support,http://www.seleniumhq.org/,50839-11-07 01:16:40 UTC,,7,0,
net.sourceforge.htmlunit:neko-htmlunit:jar:2.33,4.0.0,,net.sourceforge.htmlunit,neko-htmlunit,2.33,HtmlUnit NekoHtml,http://htmlunit.sourceforge.net,50659-03-05 10:16:40 UTC,,2,1,
[inherited]:jackson-module-jaxb-annotations:bundle:[inherited],4.0.0,com.fasterxml.jackson.module:jackson-modules-base:pom:2.9.7,null,jackson-module-jaxb-annotations,null,Jackson module: JAXB Annotations,https://github.com/FasterXML/jackson-modules-base,50685-11-29 09:36:40 UTC,,4,0,
[inherited]:jackson-dataformat-yaml:bundle:[inherited],4.0.0,com.fasterxml.jackson.dataformat:jackson-dataformats-text:pom:2.9.7,null,jackson-dataformat-yaml,null,Jackson-dataformat-YAML,https://github.com/FasterXML/jackson-dataformats-text,50685-12-15 11:10:00 UTC,,3,0,
org.jetbrains:annotations-java5:jar:23.0.0,4.0.0,,org.jetbrains,annotations-java5,23.0.0,JetBrains Java Annotations,https://github.com/JetBrains/java-annotations,53829-11-30 00:56:40 UTC,,0,0,
org.springframework:spring-instrument:jar:5.0.8.RELEASE,4.0.0,,org.springframework,spring-instrument,5.0.8.RELEASE,Spring Instrument,https://github.com/spring-projects/spring-framework,50535-12-24 05:23:20 UTC,Spring IO,0,0,
org.jetbrains.kotlin:kotlin-stdlib-common:jar:1.2.51,4.0.0,,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.51,org.jetbrains.kotlin:kotlin-stdlib-common,https://kotlinlang.org/,50472-11-14 11:23:20 UTC,,2,0,
[inherited]:logback-core:jar:[inherited],4.0.0,ch.qos.logback:logback-parent:pom:1.1.7,null,logback-core,null,Logback Core Module,null,48212-11-02 22:36:40 UTC,,7,0,
com.fasterxml.woodstox:woodstox-core:bundle:5.0.2,4.0.0,com.fasterxml:oss-parent:pom:24,com.fasterxml.woodstox,woodstox-core,5.0.2,Woodstox,https://github.com/FasterXML/woodstox,47912-06-11 12:16:40 UTC,FasterXML,7,0,
org.apache.commons:commons-collections4:jar:4.1,4.0.0,org.apache.commons:commons-parent:pom:38,org.apache.commons,commons-collections4,4.1,Apache Commons Collections,http://commons.apache.org/proper/commons-collections/,47870-10-10 05:13:20 UTC,,2,0,
com.flipkart.zjsonpatch:zjsonpatch:jar:0.3.0,4.0.0,,com.flipkart.zjsonpatch,zjsonpatch,0.3.0,zjsonpatch,https://github.com/flipkart-incubator/zjsonpatch/,49141-12-12 12:53:20 UTC,,6,0,
org.eclipse.jetty.npn:npn-api:jar:1.1.0.v20120525,4.0.0,org.eclipse.jetty:jetty-parent:pom:19,org.eclipse.jetty.npn,npn-api,1.1.0.v20120525,Jetty :: Next Protocol Negotiation :: API,null,44368-01-28 14:06:40 UTC,,0,0,
[inherited]:byte-buddy-agent:jar:[inherited],4.0.0,net.bytebuddy:byte-buddy-parent:pom:1.10.13,null,byte-buddy-agent,null,Byte Buddy agent,null,52459-06-03 10:53:20 UTC,,5,0,
org.jdom:jdom2:jar:2.0.6,4.0.0,,org.jdom,jdom2,2.0.6,JDOM,http://www.jdom.org,47096-07-23 18:23:20 UTC,JDOM,3,0,
org.eclipse.jetty.alpn:alpn-api:jar:1.1.2.v20150522,4.0.0,org.eclipse.jetty:jetty-parent:pom:21,org.eclipse.jetty.alpn,alpn-api,1.1.2.v20150522,Jetty :: ALPN :: API,null,47357-03-19 05:56:40 UTC,,0,0,
[inherited]:asm:jar:[inherited],4.0.0,org.ow2.asm:asm-parent:pom:6.0_ALPHA,null,asm,null,ASM Core,null,48436-05-03 19:36:40 UTC,,0,0,
